Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Pop_Pct,Series_Complete_5PlusPop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,month,year,day_of_week,YearMonth,is_segmented_outlier,quarter,dayofyear,dayofmonth,weekofyear,season,holidays,holiday_season,vax_announcement,Additional_Doses_Vax_Pct_1_hr_lag
2023-04-05,14,TN,17036360,533400,5669740,8739000,0,249464,265340.0,291940,320285,1489980,11277082,11236076.0,10978675,10455762,3514620,271030,4041365,6183691,78431.0,165131,175001.0,188134,196569,307385,11103009,64.5,68.3,73.0,75.5,94.6,56.3,59.8,64.0,66.3,86.7,240666,1362395,2225044,14827.0,240603,1356814,2120848,14628.0,240322,1355835,1913344,14299.0,36306,492075,456116,7091.0,48.1,50.4,62.8,72.4,761612.0,1060366.0,23388.0,5733.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,47.5
2023-04-05,14,KS,8273245,262700,2756640,4155315,0,283981,303273.0,337450,373837,1739950,5370693,5327979.0,5132780,4800250,1584314,139504,1862764,2901518,10434.0,184350,195308.0,209356,216905,333198,5496772,76.4,80.9,86.1,88.4,95.0,65.5,69.5,74.2,76.2,95.0,128601,668149,1102236,2502.0,128583,663563,1024040,2329.0,128447,662972,893356,2115.0,18772,214938,227815,734.0,49.1,52.0,64.5,73.2,382602.0,542156.0,11667.0,854.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,48.1
2023-04-05,14,AS,128480,600,25000,100770,0,271101,298028.0,348024,410021,3919460,115254,115231.0,102438,85709,9483,580,25359,87456,1280.0,243193,267295.0,277482,273525,289292,115702,95.0,95.0,95.0,95.0,95.0,89.6,95.0,95.0,95.0,91.3,585,9540,31723,634.0,585,9539,25628,633.0,584,9516,19217,629.0,28,1217,1732,17.0,58.1,70.8,79.6,80.6,4945.0,19730.0,2.0,4.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,49.1
2023-04-05,14,CO,17601975,501900,5399740,9000595,0,305657,324369.0,356600,391223,2089470,12977718,12848249.0,12348064,11568653,3149771,347115,4487517,6826156,21030.0,225357,236767.0,250160,257126,373899,12998316,83.9,87.9,92.1,93.7,95.0,73.7,77.6,81.4,82.8,95.0,317694,1504560,2401648,5711.0,317663,1486749,2208911,5366.0,317308,1485496,1917427,4501.0,29296,387773,398809,1287.0,57.8,60.7,73.7,81.0,1017420.0,1404608.0,27284.0,2431.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,58.1
2023-04-05,14,KY,12094825,395600,4309100,5893915,0,270719,288311.0,317769,349077,1611430,7490523,7457476.0,7254656,6871034,2260116,241637,2834475,3856820,2788.0,167661,177768.0,190603,198310,301122,7574028,69.0,73.1,77.9,80.3,95.0,59.7,63.4,67.7,69.8,89.5,215708,1015142,1430088,2031.0,215672,1011075,1346409,2008.0,215531,1010487,1190763,1892.0,39083,307089,324358,898.0,48.5,51.1,63.4,72.7,565843.0,703077.0,24570.0,411.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,57.8
2023-04-05,14,VA2,9829940,626900,4250780,3780420,0,0,0.0,0,0,0,8671883,8671693.0,8671670,8668233,4753934,257902,4037415,3513752,38.0,0,0.0,0,0,0,8671883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233997,1504181,1319447,2.0,233990,1504157,1319401,2.0,233955,1504118,1318054,2.0,76716,859425,635716,1.0,44.0,44.0,50.3,55.6,712258.0,612051.0,21264.0,0.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,48.5
2023-04-05,14,VT,2556470,74200,830820,1242290,0,409698,429698.0,464011,501284,2044540,1753387,1732630.0,1657471,1556107,538806,54463,601406,885321,934.0,280996,291225.0,300839,305129,430910,1724155,95.0,95.0,95.0,95.0,95.0,85.9,89.1,91.1,91.6,95.0,48185,190399,295067,311.0,48171,187097,266073,311.0,48102,187003,231841,289.0,2707,64894,65994,157.0,66.7,69.6,79.1,85.4,144973.0,208137.0,4636.0,49.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,44.0
2023-04-05,14,WV,5471915,172600,1962260,2692125,0,305327,322044.0,351251,381962,1490940,3093269,3085898.0,3027771,2891804,1082523,68639,1243900,1570849,2348.0,172601,181617.0,194357,201860,294957,3103144,67.6,71.1,75.6,77.7,95.0,59.8,62.9,67.1,69.0,87.7,62337,439303,567936,641.0,62318,437757,543766,613.0,62255,437305,488454,573.0,9714,165660,146192,231.0,49.6,51.9,62.7,70.9,244825.0,280841.0,5244.0,163.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,66.7
2023-04-05,14,MP,150530,3700,28020,108950,0,290313,312939.0,355947,417270,4009860,118132,117331.0,107897,95040,10053,1399,15547,96590,9.0,227830,243921.0,255136,263451,267794,118358,90.2,95.0,95.0,95.0,87.9,84.9,91.2,93.8,95.0,84.1,1184,5305,37462,3.0,1184,5270,33209,3.0,1184,5269,28016,3.0,120,508,2528,0.0,54.2,61.7,74.8,81.6,4429.0,19185.0,217.0,0.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,49.6
2023-04-05,14,DC,2727765,73200,796080,1420145,0,386506,413059.0,447355,472274,3123050,2119505,2089749.0,2007089,1913717,395821,44207,683106,1155689,5680.0,300320,316446.0,329164,331333,453180,2000286,95.0,95.0,95.0,95.0,95.0,90.9,95.0,95.0,95.0,95.0,45413,215882,376150,1444.0,45370,209320,344732,1145.0,45337,209019,312906,847.0,3211,49586,42555,220.0,51.1,53.3,67.2,76.5,130035.0,195279.0,2113.0,506.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,54.2
2023-04-05,14,VA,26559265,803300,8056080,14028475,0,311162,330749.0,363478,397911,1954460,19529843,19360474.0,18529615,17284989,4920972,509919,6270577,10921466,16286.0,228807,241101.0,253588,258964,362127,19756252,91.2,95.0,95.0,95.0,95.0,76.7,81.0,84.5,85.3,95.0,463255,2121816,3939210,6092.0,462310,2099935,3608644,5418.0,460717,2093219,3137413,4641.0,73904,614915,637841,1298.0,53.4,56.6,68.9,77.9,1362532.0,2088744.0,46135.0,1898.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,51.1
2023-04-05,14,BP2,418890,16200,172520,198750,0,0,0.0,0,0,0,347649,347647.0,347647,347647,11918,14831,156444,166492,38.0,0,0.0,0,0,0,347649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150,57123,70416,0.0,14149,57123,70416,0.0,14149,57123,70416,0.0,201,1837,1781,0.0,37.8,37.8,54.9,70.6,31607.0,21350.0,643.0,23.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,53.4
2023-04-05,14,NH,5061420,189000,1454440,2619480,0,372242,390515.0,422289,458272,1993750,2972205,2955156.0,2873395,2711917,908685,90645,1005544,1544458,518.0,218591,228005.0,239735,245543,357942,2981552,88.4,92.1,95.0,95.0,95.0,72.2,75.3,78.9,80.6,95.0,80727,359672,538582,223.0,80715,357087,507242,201.0,80682,356831,452469,170.0,15860,107335,133742,71.0,55.2,57.6,66.9,74.2,210469.0,323257.0,8106.0,109.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,37.8
2023-04-05,14,ND,1889190,53600,600820,987160,0,247905,266849.0,296462,324664,1576360,1310830,1299228.0,1251109,1182982,386136,40025,430084,713492,344.0,172011,183517.0,196331,203300,322196,1280336,69.5,74.1,79.0,81.3,95.0,58.8,63.0,67.3,69.4,91.7,36919,151278,258850,86.0,36911,151019,240999,79.0,36755,150764,216022,74.0,4404,50863,54656,11.0,48.8,50.9,64.6,74.2,85812.0,130467.0,2542.0,37.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,55.2
2023-04-05,14,TX,80031075,2668000,25457720,43500605,0,276008,296357.0,332064,370582,2143180,52275393,51981173.0,49689481,45692904,11381079,1548678,17667165,29762550,58498.0,180286,192487.0,206171,211580,304777,51127828,76.7,81.8,86.7,87.8,95.0,63.4,67.9,72.7,74.0,89.1,1354317,6249227,10759552,16340.0,1354005,6214650,9927274,15122.0,1352462,6207563,8416663,12914.0,176749,1568258,1578049,3462.0,40.6,44.1,58.7,68.3,3317577.0,4040179.0,95667.0,6982.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,48.8
2023-04-05,14,IL,37971235,1185600,11166440,19820715,0,299651,318420.0,350359,385340,1858390,26758958,26542046.0,25424678,23741770,6905953,689346,8556480,14932557,38639.0,211169,222577.0,234593,240937,337992,27076342,79.1,83.2,86.8,88.2,95.0,71.4,75.3,78.7,79.9,91.2,630951,2929773,5455315,12066.0,630887,2894848,4990864,11558.0,628198,2886201,4344013,10905.0,84229,829477,946107,4068.0,57.2,60.8,73.6,82.6,2001833.0,3108324.0,56717.0,3311.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,40.6
2023-04-05,14,SD,2686455,94000,882300,1321485,0,303671,326227.0,363968,402430,1768910,1685474,1674569.0,1610812,1511867,528188,42522,590289,900334,239.0,190522,203350.0,218237,226477,347787,1713416,84.2,89.7,95.0,95.0,95.0,66.4,71.2,76.0,78.4,95.0,40139,211323,335276,159.0,40133,210486,310331,90.0,40103,210279,273141,83.0,5099,77070,77266,30.0,46.9,49.5,60.8,68.0,117216.0,155219.0,3114.0,41.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,57.2
2023-04-05,14,NV,7661560,260400,2313300,4205490,0,248739,264686.0,292225,320901,1544760,5570934,5555513.0,5408757,5089779,1496682,189056,1769259,3213259,710.0,180865,191928.0,206299,213183,301767,5557199,77.8,82.5,88.2,90.3,95.0,63.8,67.7,72.5,74.4,89.2,174035,630431,1158201,241.0,174031,628199,1098756,234.0,173982,627921,973966,227.0,26243,200880,215041,82.0,43.9,46.3,59.9,68.6,337495.0,511375.0,12799.0,103.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,46.9
2023-04-05,14,ID,4707210,160200,1604280,2340630,0,263405,281723.0,314778,351582,1619430,2882602,2869544.0,2790518,2634736,915077,90722,993252,1548621,5766.0,161304,171740.0,186606,196789,314816,2914338,64.1,68.1,73.5,76.7,95.0,56.6,60.3,65.1,67.9,90.5,83454,345771,579142,1197.0,83443,344131,545051,1185.0,83425,343858,480063,1172.0,12437,121428,128759,408.0,48.7,51.2,64.9,73.0,202839.0,282907.0,6637.0,295.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,43.9
2023-04-05,14,CA,119879880,3784800,37583980,63006940,0,303399,322878.0,356295,391539,2053400,88148491,87451283.0,83904011,78000582,20147630,2315759,29964369,47819267,13012.0,223092,235537.0,249371,254757,345105,88653461,84.9,89.5,93.9,94.9,95.0,74.8,79.1,83.0,83.8,93.1,2089419,10119787,17287106,4696.0,2088647,9997351,15846322,4579.0,2081070,9968379,13608997,4252.0,201803,2733286,2499872,1288.0,58.9,62.7,74.0,81.5,7142129.0,10037150.0,237621.0,1105.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,48.7
2023-04-05,14,MT,2692525,106500,951800,1264255,0,251926,267216.0,293432,320466,1304280,1864045,1854870.0,1801519,1710732,647229,62615,712196,918592,2631.0,174409,184084.0,196330,203613,313524,1875089,68.4,72.0,76.2,78.2,95.0,59.2,62.6,66.4,68.3,89.4,56243,247491,327896,643.0,56230,246160,306634,632.0,56142,245959,271094,609.0,10225,88845,85149,270.0,52.7,55.4,66.5,74.3,152497.0,175233.0,5337.0,460.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,58.9
2023-04-05,14,PW,52580,3800,30900,14390,0,244195,258087.0,282006,317072,2639560,51961,51832.0,49006,45206,5682,2365,37949,9395,249.0,241320,254415.0,262837,272604,285241,52362,95.0,95.0,95.0,95.0,94.6,86.2,91.0,93.4,95.0,91.3,2367,12785,3265,119.0,2367,12783,2150,119.0,2367,12782,686,119.0,227,1544,45,2.0,67.7,72.6,81.5,88.7,11050.0,1491.0,4.0,8.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,52.7
2023-04-05,14,SC,14098585,466700,5124740,6861745,0,273827,290318.0,318974,349188,1504620,8644460,8607293.0,8389784,7956942,2862386,233984,3123990,4674915,3321.0,167896,177242.0,189815,197074,305477,8687307,71.1,75.0,79.9,82.2,95.0,60.0,63.4,67.6,69.6,91.8,211556,1101439,1771332,975.0,211505,1097901,1678429,958.0,210883,1095103,1502090,818.0,31520,368891,459356,252.0,44.9,47.2,59.7,69.0,586865.0,775046.0,23086.0,696.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,67.7
2023-04-05,14,MH,160740,12800,74500,53540,0,206763,232290.0,280186,338194,4307070,97120,94028.0,83113,71269,4561,3098,65818,24393,5.0,124928,135883.0,144874,149948,122213,97178,56.5,60.2,61.3,61.4,43.2,45.3,49.9,52.8,54.3,38.8,2996,22918,9287,5.0,2992,22206,5061,5.0,2981,22158,647,4.0,123,1301,25,0.0,45.6,57.2,70.4,73.8,13332.0,2655.0,78.0,0.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,44.9
2023-04-05,14,MO,15543055,441000,5150260,7955785,0,253250,269407.0,296866,326066,1463510,10478204,10407948.0,10100075,9553909,3258748,254244,3451897,5867660,2730.0,170726,180401.0,192907,200424,306839,10460924,69.5,73.4,77.9,80.2,95.0,59.2,62.6,66.7,68.7,88.7,241493,1227952,2151177,1457.0,241459,1220096,2027351,1362.0,241198,1219143,1811815,1044.0,40408,427878,473841,237.0,47.6,50.0,62.0,71.4,682729.0,1027178.0,18273.0,304.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,45.6
2023-04-05,14,CT,11831195,355800,3949960,5873965,0,331844,349665.0,380921,416907,1877240,9012407,8952545.0,8629224,8058104,2470144,252769,3075166,4785615,1339.0,252782,264588.0,277829,283951,391935,9064324,95.0,95.0,95.0,95.0,95.0,83.1,87.1,90.6,91.6,95.0,234074,1004750,1719938,541.0,233990,992672,1587216,533.0,233875,992089,1373990,416.0,22935,258035,372305,111.0,55.6,59.1,69.7,76.4,723266.0,906951.0,18412.0,81.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,47.6
2023-04-05,14,RI,3492645,90500,1153160,1754645,0,329694,347582.0,376569,408561,1867270,2661588,2643545.0,2553126,2401280,729166,67188,916485,1416036,2991.0,251245,263081.0,275272,280895,389832,2864024,95.0,95.0,95.0,95.0,95.0,87.9,92.2,95.0,95.0,95.0,61643,311683,555622,786.0,61642,308394,509994,724.0,61612,308082,448021,671.0,6867,89421,104102,183.0,58.4,62.1,73.5,81.2,222949.0,315667.0,5356.0,214.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,55.6
2023-04-05,14,GA,28498275,869100,9760900,14752955,0,268410,286103.0,317067,351243,1878650,17071819,16994820.0,16498220,15497111,4388747,349014,6167149,9403504,56679.0,160791,170616.0,183556,191003,289313,17240651,68.6,72.7,77.8,80.1,95.0,57.4,61.0,65.5,67.7,86.7,329285,2225621,3515527,17381.0,329132,2217762,3324939,16147.0,328727,2215734,2930325,13909.0,35840,713238,562122,3710.0,44.2,46.6,58.9,67.7,1153138.0,1512409.0,26673.0,4058.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,58.4
2023-04-05,14,ME,4920820,159400,1594720,2354030,0,366075,384236.0,415282,449238,1725000,3524017,3495921.0,3381151,3205338,1193393,145372,1271459,1681865,5744.0,262162,272975.0,285345,292626,418345,3528822,95.0,95.0,95.0,95.0,95.0,83.5,87.1,90.3,91.8,95.0,133156,404850,579447,1420.0,133134,402047,532903,1346.0,133070,401865,468995,1189.0,24823,140195,137837,463.0,61.1,63.8,74.2,81.8,299734.0,373997.0,11110.0,920.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,44.2
2023-04-05,14,MI,29298530,967800,9922820,14412300,0,293371,311011.0,340879,373566,1659600,18701700,18579208.0,17996685,17038972,5801395,473241,6664015,9819062,5560.0,187263,197223.0,209385,217253,328616,19091703,69.8,73.4,77.4,79.6,95.0,62.6,66.0,69.6,71.5,91.4,427186,2267342,3537339,2503.0,427150,2252726,3297394,2228.0,426810,2251330,2931088,1775.0,71636,809157,732346,808.0,58.7,61.6,72.0,80.0,1577988.0,2039847.0,49094.0,640.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,61.1
2023-04-05,14,LA,10225950,330500,3807980,5162110,0,219970,235224.0,260645,287152,1379980,6946657,6930847.0,6782582,6430483,2083944,202147,2685309,3703477,3931.0,149429,159428.0,172879,180573,281226,6927168,62.9,67.0,72.2,74.5,92.7,55.1,58.8,63.6,66.0,87.3,183593,984042,1388907,1579.0,183555,982049,1328802,1529.0,183347,981312,1182660,1454.0,22543,308185,316165,234.0,43.3,45.8,59.4,69.6,486151.0,607551.0,14004.0,331.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,58.7
2023-04-05,14,NE,5430330,152400,1646580,2899400,0,280723,301095.0,335743,372365,1737940,3808672,3781412.0,3635580,3401157,1112148,96398,1239649,2122257,10450.0,196891,209667.0,224778,233222,355935,3825923,73.6,78.2,83.1,85.2,95.0,66.4,70.8,75.3,77.3,95.0,90016,433391,757584,2510.0,89986,426716,699170,2401.0,89904,426342,608759,2175.0,7096,143163,146288,1060.0,55.7,58.8,72.1,80.6,265252.0,442202.0,7160.0,1174.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,43.3
2023-04-05,14,US,974987545,31552000,313353020,504445815,0,293663,312231.0,343887,377587,1779430,674375206,669997822.0,646186844,605690676,183075232,18996776,232039563,366699532,863724.0,203120,214561.0,227916,234568,334128,674375206,81.3,85.8,90.4,92.2,95.0,69.4,73.4,77.5,79.1,94.3,17182506,79897826,132692546,242535.0,17177195,79226695,123159897,228471.0,17148990,79114751,107697085,209820.0,2372049,24533596,24699510,81782.0,51.2,54.1,65.7,73.7,48782643.0,67524076.0,1563081.0,75476.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,55.7
2023-04-05,14,NY,60826765,1962500,18759880,32612135,0,312677,331905.0,362642,394332,1845390,45043908,44779537.0,43238495,40638877,10957102,1460445,15017529,25102338,46628.0,231546,244342.0,257783,263457,332422,45046000,94.6,95.0,95.0,95.0,95.0,80.9,85.5,89.6,90.8,95.0,1274637,5245066,9187971,14354.0,1274390,5198476,8543874,12035.0,1273245,5193892,7525154,10044.0,188580,1492980,1508839,2889.0,49.0,51.8,63.6,71.4,3154118.0,4441637.0,120219.0,2439.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,51.2
2023-04-05,14,FM,292640,12800,128440,115460,0,286005,315273.0,369766,438583,6081460,208521,201168.0,169098,142885,11710,13880,106404,71738,171.0,203793,216727.0,213664,214143,243350,210053,84.1,87.8,85.1,84.0,88.3,71.9,77.6,75.9,75.8,82.0,12823,36447,23942,80.0,12814,35178,12002,80.0,12786,35144,2536,80.0,1120,2669,153,2.0,56.9,64.6,71.9,72.7,22317.0,18961.0,516.0,11.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,49.0
2023-04-05,14,OK,9618520,342300,3590080,4598300,0,243078,259859.0,289259,320112,1514410,6755430,6735033.0,6566997,6191264,1985780,157950,2522198,3589368,13106.0,170722,181957.0,197490,206050,312656,6737711,74.8,79.6,86.0,89.1,95.0,60.6,64.6,69.9,72.3,93.5,147790,902195,1342644,2661.0,147769,898311,1274839,2504.0,147670,897572,1123263,2287.0,20970,299701,272329,717.0,41.8,44.2,57.2,66.7,441257.0,546953.0,12559.0,2160.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,56.9
2023-04-05,14,DE,3312675,102600,1070900,1647795,0,340193,360448.0,394457,430110,1753610,2164502,2152573.0,2084420,1961025,706828,63620,747494,1140131,2619.0,222282,234218.0,248202,254615,374169,2138098,88.4,93.1,95.0,95.0,95.0,73.4,77.5,81.7,83.2,95.0,58113,249551,405103,892.0,58102,248844,377894,875.0,58052,248603,333113,833.0,10101,80206,102763,399.0,51.6,54.1,65.9,74.6,152225.0,211393.0,5344.0,126.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,41.8
2023-04-05,14,IA,9296775,293100,3075420,4553375,0,294661,314140.0,347377,382862,1681290,6112609,6070510.0,5874845,5547222,2001984,181011,2170437,3130700,2637.0,193739,205124.0,219515,228447,362053,6125556,70.8,74.8,79.4,81.7,95.0,64.5,68.4,72.7,74.8,95.0,165226,741193,1122136,1119.0,165219,735846,1042316,1007.0,165114,735276,915658,875.0,14715,278436,239107,240.0,57.6,60.6,73.9,82.5,505148.0,651405.0,14390.0,401.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,51.6
2023-04-05,14,FL,60987905,2478100,20026920,31952485,0,283959,299872.0,326208,353598,1356090,42127275,42033793.0,41119114,39056075,14499397,1509853,14687112,23384778,187262.0,196144,206676.0,219935,226441,322400,41990926,82.8,87.1,92.3,94.2,95.0,69.6,73.4,77.8,79.5,94.3,1389634,5031919,8466359,53452.0,1388742,5015677,8095845,50128.0,1387697,5012886,7265302,47624.0,216749,2026203,1974234,23683.0,43.9,46.2,58.3,66.3,2735884.0,3706949.0,110664.0,14452.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,57.6
2023-04-05,14,WY,1273165,49300,489940,584305,0,219982,234112.0,259448,286088,1283700,851602,848979.0,829336,788512,283350,29201,347430,410327,1221.0,147143,156112.0,169004,177184,285696,862034,61.0,64.7,69.7,72.5,95.0,53.1,56.4,60.8,63.3,87.8,27153,124760,154693,364.0,27149,124331,146589,337.0,27128,124281,129862,320.0,4007,44772,38177,103.0,47.3,49.5,61.7,71.2,66219.0,76874.0,1929.0,209.0,4,2023,Wednesday,2023-04,False,2,95,5,14,spring,Normal day,False,False,43.9
2023-03-29,13,WA,25215075,777800,7777500,12765595,0,331128,352244.0,387869,423652,2084370,17613573,17428822.0,16718033,15676937,4509760,495180,5857997,9295659,20440.0,231304,243473.0,257164,263397,372793,17821856,85.4,89.7,94.1,95.0,95.0,76.2,80.3,84.3,85.5,95.0,460257,1990382,3328605,7281.0,460195,1953746,3056605,6919.0,459815,1952247,2669711,6464.0,59568,533351,591595,2402.0,58.5,61.2,73.5,81.4,1382498.0,1973096.0,39457.0,2416.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,47.3
2023-03-29,13,WI,16274905,457200,5140200,8154225,0,279521,296342.0,325512,357232,1599900,12391204,12297775.0,11883417,11220257,3925892,338856,4214318,6524028,4989.0,212818,223924.0,237678,246283,385935,12395272,75.3,79.0,83.1,85.1,95.0,68.3,71.9,75.7,77.6,95.0,303788,1388893,2271950,1802.0,303756,1375011,2105272,1681.0,303545,1374240,1856438,1481.0,30978,480072,496721,453.0,60.9,64.1,75.5,83.9,963614.0,1431695.0,27834.0,455.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,58.5
2023-03-29,13,MN,18247820,511500,5373720,9427300,0,323564,345079.0,381906,420798,1982640,12762417,12616480.0,12058744,11295472,3617704,361538,4063133,6838158,8173.0,226299,238587.0,252376,260476,393065,12777589,79.0,82.9,86.6,88.4,95.0,72.3,76.3,79.8,81.4,95.0,332048,1358369,2367099,2804.0,332028,1340601,2139518,2686.0,331445,1337795,1857782,2561.0,50912,386882,480249,616.0,63.4,67.2,78.9,86.4,977850.0,1577138.0,29485.0,784.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,60.9
2023-03-29,13,MA,23470800,634100,7506680,11633760,0,340527,359148.0,390091,423683,2007200,18095744,17921938.0,17154289,16056483,4540287,409182,6251586,9304743,461.0,262542,274239.0,285109,289844,388280,18168228,95.0,95.0,95.0,95.0,95.0,84.4,88.2,91.0,91.7,95.0,386212,2066643,3349100,344.0,386182,2034559,3054126,334.0,384874,2027985,2668940,305.0,74765,558693,593686,87.0,56.7,59.5,68.8,75.2,1460773.0,1811769.0,27855.0,83.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,63.4
2023-03-29,13,KS,8263985,262700,2756240,4152235,0,283663,302934.0,337072,373418,1738000,5367667,5325265.0,5130295,4797952,1583617,139486,1862421,2900584,10365.0,184246,195209.0,209255,216801,333052,5493772,76.4,80.9,86.1,88.4,95.0,65.5,69.5,74.2,76.2,95.0,128593,668021,1101828,2483.0,128575,663456,1023770,2312.0,128439,662871,893128,2099.0,18773,214911,227784,729.0,49.1,52.0,64.5,73.2,382455.0,541753.0,11666.0,847.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,56.7
2023-03-29,13,VI,172540,3400,44240,115760,0,162329,173191.0,192944,211687,842563,154988,154832.0,152174,144884,46006,2353,45729,103008,0.0,145816,155416.0,170169,177757,224661,153285,70.7,75.3,82.2,85.6,95.0,55.5,59.2,64.7,67.1,79.6,2138,16711,40126,11.0,2135,16699,38976,11.0,2131,16669,35919,11.0,576,6603,9122,4.0,31.5,33.1,41.3,47.6,6329.0,12083.0,150.0,3.0,3,2023,Wednesday,2023-03,False,1,88,29,13,spring,Normal day,False,False,49.1
